STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_de,Demographic indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,AZ,Azerbaijan,2021,,13.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,AZ,Azerbaijan,2022,,12.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,AZ,Azerbaijan,2023,,13.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,AZ,Azerbaijan,2024,,13.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BE,Belgium,2013,,12.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BE,Belgium,2014,,11.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BE,Belgium,2015,,11.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BE,Belgium,2016,,11.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BE,Belgium,2017,,11.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BE,Belgium,2018,,11.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BE,Belgium,2019,,11.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BE,Belgium,2020,,11.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BE,Belgium,2021,,11.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BE,Belgium,2022,,11.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BE,Belgium,2023,,11.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BE,Belgium,2024,,11.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BG,Bulgaria,2013,,10.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BG,Bulgaria,2014,,10.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BG,Bulgaria,2015,,9.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BG,Bulgaria,2016,,9.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BG,Bulgaria,2017,,8.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BG,Bulgaria,2018,,8.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BG,Bulgaria,2019,,8.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BG,Bulgaria,2020,,8.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BG,Bulgaria,2021,,8.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BG,Bulgaria,2022,,8.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BG,Bulgaria,2023,,8.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BG,Bulgaria,2024,,9.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BY,Belarus,2013,,12.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BY,Belarus,2014,,12.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BY,Belarus,2015,,11.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BY,Belarus,2016,,11.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BY,Belarus,2017,,10.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BY,Belarus,2018,,10.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,BY,Belarus,2019,,9.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CH,Switzerland,2013,,11.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CH,Switzerland,2014,,11.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CH,Switzerland,2015,,11.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CH,Switzerland,2016,,11.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CH,Switzerland,2017,,11.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CH,Switzerland,2018,,10.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CH,Switzerland,2019,,10.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CH,Switzerland,2020,,10.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CH,Switzerland,2021,,10.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CH,Switzerland,2022,,10.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CH,Switzerland,2023,,10.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CH,Switzerland,2024,,10.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CY,Cyprus,2013,,15.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CY,Cyprus,2014,,14.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CY,Cyprus,2015,,13.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CY,Cyprus,2016,,13.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CY,Cyprus,2017,,13.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CY,Cyprus,2018,,12.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CY,Cyprus,2019,,11.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CY,Cyprus,2020,,11.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CY,Cyprus,2021,,11.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CY,Cyprus,2022,,10.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CY,Cyprus,2023,,10.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CY,Cyprus,2024,,10.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CZ,Czechia,2013,,11.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CZ,Czechia,2014,,10.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CZ,Czechia,2015,,10.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CZ,Czechia,2016,,9.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CZ,Czechia,2017,,9.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CZ,Czechia,2018,,9.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CZ,Czechia,2019,,9.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CZ,Czechia,2020,,9.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CZ,Czechia,2021,,9.1,,b,break in time series,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CZ,Czechia,2022,,9.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CZ,Czechia,2023,,9.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,CZ,Czechia,2024,,10.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DE,Germany,2013,,10.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DE,Germany,2014,,10.8,,b,break in time series,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DE,Germany,2015,,10.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DE,Germany,2016,,10.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DE,Germany,2017,,10.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DE,Germany,2018,,10.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DE,Germany,2019,,10.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DE,Germany,2020,,10.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DE,Germany,2021,,10.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DE,Germany,2022,,10.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DE,Germany,2023,,10.0,,b,break in time series,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DE,Germany,2024,,10.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DK,Denmark,2013,,12.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DK,Denmark,2014,,12.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DK,Denmark,2015,,12.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DK,Denmark,2016,,12.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DK,Denmark,2017,,12.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DK,Denmark,2018,,12.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DK,Denmark,2019,,12.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DK,Denmark,2020,,12.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DK,Denmark,2021,,12.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DK,Denmark,2022,,12.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DK,Denmark,2023,,12.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,DK,Denmark,2024,,12.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA19,Euro area - 19 countries  (2015-2022),2013,,11.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA19,Euro area - 19 countries  (2015-2022),2015,,10.8,,be,"break in time series, estimated",,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA19,Euro area - 19 countries  (2015-2022),2016,,10.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA19,Euro area - 19 countries  (2015-2022),2017,,10.7,,b,break in time series,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA19,Euro area - 19 countries  (2015-2022),2018,,10.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA19,Euro area - 19 countries  (2015-2022),2019,,10.7,,b,break in time series,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA19,Euro area - 19 countries  (2015-2022),2020,,10.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA19,Euro area - 19 countries  (2015-2022),2021,,10.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA19,Euro area - 19 countries  (2015-2022),2022,,10.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA19,Euro area - 19 countries  (2015-2022),2023,,10.7,,bp,"break in time series, provisional",,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA19,Euro area - 19 countries  (2015-2022),2024,,10.8,,p,provisional,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA20,Euro area – 20 countries (from 2023),2015,,10.8,,be,"break in time series, estimated",,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA20,Euro area – 20 countries (from 2023),2016,,10.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA20,Euro area – 20 countries (from 2023),2017,,10.7,,b,break in time series,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA20,Euro area – 20 countries (from 2023),2018,,10.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA20,Euro area – 20 countries (from 2023),2019,,10.7,,b,break in time series,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA20,Euro area – 20 countries (from 2023),2020,,10.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA20,Euro area – 20 countries (from 2023),2021,,10.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA20,Euro area – 20 countries (from 2023),2022,,10.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA20,Euro area – 20 countries (from 2023),2023,,10.7,,bp,"break in time series, provisional",,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EA20,Euro area – 20 countries (from 2023),2024,,10.8,,p,provisional,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EE,Estonia,2013,,11.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EE,Estonia,2014,,11.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EE,Estonia,2015,,10.7,,b,break in time series,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EE,Estonia,2016,,10.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EE,Estonia,2017,,9.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EE,Estonia,2018,,9.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EE,Estonia,2019,,9.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EE,Estonia,2020,,9.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EE,Estonia,2021,,9.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EE,Estonia,2022,,9.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EE,Estonia,2023,,10.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EE,Estonia,2024,,10.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EL,Greece,2013,,10.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EL,Greece,2014,,10.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EL,Greece,2015,,10.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EL,Greece,2016,,10.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EL,Greece,2017,,10.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EL,Greece,2018,,10.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EL,Greece,2019,,10.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y15_24,Proportion of population aged 15-24 years,EL,Greece,2020,,10.3,,,,,
